Customer_ID,Age,Gender,Income,Occupation,City,Credit_Score,Transaction_ID,Amount,Merchant_Type,Transaction_Time,Is_Fraud,Loan_ID,Loan_Amount,Tenure,EMI,Default_Status,Stock_Sentiment_Score,Stock_Return,Investment_Amount,Policy_ID,Claim_Amount,Claim_Status,Risk_Score
CUST00519,41,M,141515.08,Doctor,Dallas,671,TXN000519,100.38,Entertainment,2023-11-06 02:47:31,0,LOAN000519,149084.76,45,3747.56,0,0.064,0.0308,11213.49,POL000519,0,0,12.21
CUST00520,51,M,110566.97,Manager,Houston,705,TXN000520,107.75,Utilities,2024-01-29 11:54:22,0,LOAN000520,45846.71,16,2986.64,0,-0.372,-0.14,11124.25,POL000520,0,0,86.7
CUST00521,18,F,15994.71,Student,Houston,542,TXN000521,10.02,Gas_Station,2023-08-11 12:31:10,0,LOAN000521,21154.7,12,1851.58,0,-1.478,0.0388,2455.86,POL000521,835.19,1,85.76
CUST00522,48,F,79340.41,Engineer,Chicago,700,TXN000522,29.08,Pharmacy,2024-05-03 05:24:25,0,LOAN000522,36109.47,31,1260.33,0,0.258,-0.0317,6108.22,POL000522,1501.67,1,38.85
CUST00523,30,F,75819.89,Manager,Chicago,600,TXN000523,38.25,Gas_Station,2024-07-07 12:22:07,0,LOAN000523,110915.03,27,4502.41,0,1.892,0.0722,10018.98,POL000523,3272.03,1,90.98
CUST00524,48,M,47294.85,Sales,Los Angeles,633,TXN000524,60.97,Grocery,2024-01-25 04:13:46,0,LOAN000524,25428.46,30,930.34,0,-0.884,0.0194,7137.75,POL000524,0,0,39.3
CUST00525,28,M,43486.71,Sales,Phoenix,572,TXN000525,147.48,Clothing,2024-08-18 19:58:00,0,LOAN000525,63859.61,24,2904.53,0,-0.773,-0.0593,7599.45,POL000525,0,0,97.8
CUST00526,18,F,31695.37,Clerk,Boston,576,TXN000526,29.41,Pharmacy,2023-11-19 16:12:49,0,LOAN000526,32004.33,36,1010,0,-0.871,0.0156,1641.64,POL000526,0,0,25.55
CUST00527,18,F,15103.5,Student,Denver,499,TXN000527,125.67,Restaurant,2023-11-26 00:00:52,0,LOAN000527,6137.58,31,225.54,0,0.725,-0.0048,976.51,POL000527,0,0,9.03
CUST00528,40,F,120706.12,Lawyer,Los Angeles,693,TXN000528,44.48,Gas_Station,2024-06-29 02:41:54,0,LOAN000528,17218.42,47,413.1,0,0.448,-0.0946,7916.64,POL000528,0,0,82.27
CUST00529,43,F,44378,Teacher,San Francisco,594,TXN000529,72.29,Online_Retail,2023-11-09 10:59:40,0,LOAN000529,52793.15,46,1339.39,0,-0.159,0.0552,5187.4,POL000529,0,0,23.55
CUST00530,26,M,94306.44,Manager,Denver,614,TXN000530,58.26,Travel,2023-03-06 00:33:56,0,LOAN000530,122233.1,41,3401.27,0,-0.918,-0.0571,7819.18,POL000530,0,0,21.04
CUST00531,49,F,84181.58,Teacher,San Francisco,654,TXN000531,78.99,Online_Retail,2024-05-12 12:28:49,0,LOAN000531,99949.77,28,3875.84,0,0.092,-0.0409,7786.34,POL000531,0,0,89.02
CUST00532,18,M,24483.69,Service,Boston,538,TXN000532,73.09,Online_Retail,2024-02-21 18:17:35,0,LOAN000532,14462.35,52,338.56,1,-1.565,-0.0514,1933.28,POL000532,0,0,91.59
CUST00533,39,M,41738.14,Engineer,Seattle,586,TXN000533,444.05,Travel,2024-02-22 14:37:20,0,LOAN000533,80164.48,18,4751.2,0,0.143,0.0165,2235.29,POL000533,0,0,63.14
CUST00534,21,F,23569.98,Student,Atlanta,542,TXN000534,49.25,Gas_Station,2024-04-23 11:56:58,0,LOAN000534,27596.89,30,1032.73,1,0.872,0.0146,1503.56,POL000534,2945.97,1,87.95
CUST00535,30,F,54908.64,Sales,San Francisco,632,TXN000535,34.62,Restaurant,2023-04-29 14:10:11,0,LOAN000535,80558.65,7,11792.44,0,-1.251,0.0024,10475.24,POL000535,0,0,76.67
CUST00536,40,F,55666.78,Clerk,New York,635,TXN000536,108.61,Clothing,2023-08-04 12:22:24,0,LOAN000536,35546.79,7,5202.43,0,-1.533,-0.0976,8266.01,POL000536,0,0,40.63
CUST00537,27,M,37704.5,Teacher,Miami,587,TXN000537,36.72,Pharmacy,2023-03-06 22:21:44,0,LOAN000537,35950.73,21,1844.52,0,1.579,-0.0055,6610.31,POL000537,0,0,3.39
CUST00538,34,F,40675.57,Clerk,Philadelphia,565,TXN000538,70.56,Gas_Station,2023-08-29 17:04:59,0,LOAN000538,71095.79,14,5358.72,0,-0.612,-0.018,7833.03,POL000538,5490.53,1,86.64
CUST00539,55,F,83891.76,Engineer,Atlanta,637,TXN000539,95.5,Entertainment,2023-03-03 09:04:07,0,LOAN000539,140744.43,33,4717.74,0,1.136,0.1176,12224.07,POL000539,0,0,82.32
CUST00540,31,M,44535.87,Sales,Denver,605,TXN000540,92.83,Restaurant,2024-02-02 03:24:37,0,LOAN000540,71692.53,18,4236.65,0,-0.154,-0.0088,6957,POL000540,0,0,94.05
CUST00541,52,F,62683.62,Service,Austin,662,TXN000541,71.8,Restaurant,2024-12-16 07:17:01,0,LOAN000541,27930.56,40,781.84,0,-0.162,0.051,4262.27,POL000541,0,0,47.11
CUST00542,23,M,34970.3,Teacher,Chicago,595,TXN000542,57.77,Grocery,2023-06-07 19:52:32,0,LOAN000542,21072.73,46,534.43,0,0.438,0.0107,6241.01,POL000542,0,0,41.3
CUST00543,47,F,56215.01,Sales,Austin,602,TXN000543,42.5,Pharmacy,2024-09-19 15:19:54,0,LOAN000543,42221.71,18,2496.23,0,-0.884,-0.0419,3906.16,POL000543,3770.36,1,84.12
CUST00544,61,M,55223.7,Clerk,San Diego,640,TXN000544,1,Online_Retail,2023-05-01 16:26:22,0,LOAN000544,67490.67,36,2090.09,0,0.132,-0.0097,8198.47,POL000544,6475.92,1,71.74
CUST00545,18,F,30428.93,Student,Chicago,487,TXN000545,82.53,Clothing,2024-02-21 15:02:15,0,LOAN000545,25328.36,26,1090.6,1,-0.381,-0.0161,5628.88,POL000545,0,0,87.68
CUST00546,28,F,30587.9,Service,Chicago,544,TXN000546,29.1,Entertainment,2023-09-11 19:04:01,0,LOAN000546,14818.68,37,460.96,0,-1.32,0.0038,4126.62,POL000546,0,0,82.02
CUST00547,48,M,136947.7,Doctor,Chicago,732,TXN000547,33.79,Pharmacy,2023-10-31 11:45:47,0,LOAN000547,144929.44,59,2799.76,0,0.337,0.0755,26715.05,POL000547,0,0,82.44
CUST00548,36,M,44240.17,Sales,Boston,572,TXN000548,211.51,Utilities,2024-03-31 11:58:51,0,LOAN000548,16995.58,39,500.75,0,-0.263,0.0127,8157.9,POL000548,0,0,69.85
CUST00549,45,F,134362.74,Doctor,Seattle,713,TXN000549,38.06,Grocery,2024-05-07 16:06:06,0,LOAN000549,134920.54,13,10729.33,0,-0.157,0.0562,20738.63,POL000549,0,0,50.63
CUST00550,30,M,83822.54,Manager,Denver,608,TXN000550,1,Travel,2024-08-15 19:31:44,0,LOAN000550,14599.33,46,368.48,0,-1.21,-0.0724,7376.41,POL000550,0,0,35.19
CUST00551,41,M,39913.16,Service,Austin,601,TXN000551,43.51,Entertainment,2024-10-10 04:42:03,0,LOAN000551,42161.29,53,946.52,0,1.591,0.0111,4791.31,POL000551,0,0,60.21
CUST00552,37,M,31023.61,Service,Denver,540,TXN000552,39.13,Pharmacy,2024-05-19 17:53:12,0,LOAN000552,31527.98,7,4643.17,1,0.877,-0.0187,5907.74,POL000552,1850.48,1,81.34
CUST00553,57,M,62912.07,Sales,Atlanta,649,TXN000553,380.64,Travel,2024-06-12 23:47:53,1,LOAN000553,78426.3,43,2068.17,0,0.964,0.035,9173.65,POL000553,0,0,73.78
CUST00554,43,F,95935.23,Manager,Chicago,562,TXN000554,77.13,Entertainment,2024-05-14 13:16:12,0,LOAN000554,173090.28,37,5355.25,0,-0.305,-0.0241,18074.61,POL000554,0,0,45.33
CUST00555,45,F,52071.43,Clerk,Seattle,606,TXN000555,48.8,Entertainment,2023-02-21 08:28:28,0,LOAN000555,69439.35,59,1423.43,0,-1.729,0.0019,4762.32,POL000555,0,0,2.74
CUST00556,33,M,100456.71,Lawyer,Dallas,587,TXN000556,36.05,Clothing,2023-08-29 21:58:42,0,LOAN000556,80738.78,45,2092.51,0,1.953,-0.0075,11456.84,POL000556,0,0,5.21
CUST00557,32,M,32915.07,Teacher,New York,603,TXN000557,85.46,Restaurant,2024-06-26 16:15:44,0,LOAN000557,36425.51,33,1232.33,0,-0.061,0.0009,6106.03,POL000557,0,0,64.16
CUST00558,33,M,114593.16,Manager,San Diego,673,TXN000558,26.63,Entertainment,2023-12-06 19:19:51,0,LOAN000558,186141.73,42,4970.53,0,-0.749,0.0194,18963.11,POL000558,0,0,63.02
CUST00559,45,M,30707.01,Service,Philadelphia,604,TXN000559,209.2,Clothing,2024-07-20 23:24:37,0,LOAN000559,25313.3,46,639.84,0,0.417,-0.0949,3024.97,POL000559,0,0,79.1
CUST00560,33,F,88228.54,Lawyer,Miami,669,TXN000560,35.71,Pharmacy,2024-10-19 11:18:33,1,LOAN000560,133105.87,6,22614.62,0,1.167,0.1294,6554.93,POL000560,0,0,13.61
CUST00561,44,F,32592.11,Service,Seattle,562,TXN000561,120.97,Utilities,2023-07-05 08:31:24,0,LOAN000561,46402.84,46,1191.23,1,-0.023,-0.0146,1991.36,POL000561,0,0,40.07
CUST00562,71,M,38246.63,Retired,Houston,702,TXN000562,27.77,Gas_Station,2023-02-14 23:26:42,0,LOAN000562,13553.76,15,939.9,0,1.279,-0.0757,6370.58,POL000562,6628.76,1,62.83
CUST00563,53,M,32366.88,Sales,Dallas,636,TXN000563,38.14,Gas_Station,2023-07-09 21:25:58,0,LOAN000563,17535.55,60,349.55,0,1.083,0.0296,3476.85,POL000563,0,0,31.37
CUST00564,35,M,61033.11,Clerk,Austin,593,TXN000564,62.81,Restaurant,2023-03-08 23:07:22,0,LOAN000564,38951.74,9,4476.08,0,-1.076,-0.0199,6097.1,POL000564,0,0,8.22
CUST00565,58,F,113853.87,Engineer,Phoenix,733,TXN000565,155.84,Clothing,2024-12-19 04:18:38,0,LOAN000565,99784.8,40,2728.76,0,-0.674,-0.0176,6718.38,POL000565,0,0,15.78
CUST00566,33,M,32906.41,Service,Denver,535,TXN000566,159.32,Utilities,2023-12-04 11:21:40,1,LOAN000566,47628.17,15,3375.62,0,0.958,0.0687,6362.15,POL000566,0,0,51.64
CUST00567,18,F,34615.74,Clerk,Seattle,515,TXN000567,35.37,Grocery,2023-04-01 02:08:47,0,LOAN000567,41475.73,52,980.12,1,-2.713,-0.0169,3105.02,POL000567,7712.07,1,96.97
CUST00568,24,M,31713.32,Service,Denver,531,TXN000568,48.9,Pharmacy,2023-12-19 03:27:49,0,LOAN000568,3604.81,16,240.56,0,-0.149,0.0119,3681.48,POL000568,0,0,83.06
CUST00569,18,F,27605.61,Student,Dallas,517,TXN000569,61.97,Entertainment,2024-04-20 14:02:22,0,LOAN000569,38834.38,19,2212.41,0,-1.431,-0.0061,3416.42,POL000569,377.1,1,76.32
CUST00570,34,M,103871.97,Manager,Houston,610,TXN000570,90.75,Entertainment,2024-04-17 21:27:31,0,LOAN000570,81883.58,43,2188.91,0,-0.477,-0.0147,19661.71,POL000570,0,0,84.7
CUST00571,40,F,44444.84,Clerk,San Francisco,631,TXN000571,23.92,Pharmacy,2023-02-12 17:48:28,0,LOAN000571,59466.94,17,3694.84,0,-0.299,0.0828,6290.96,POL000571,0,0,68.58
CUST00572,65,M,30537.48,Retired,Houston,622,TXN000572,33.63,Pharmacy,2023-08-29 05:35:04,0,LOAN000572,52660.55,50,1231.07,0,-0.358,-0.0811,2344.25,POL000572,8546.98,1,79.26
CUST00573,44,M,93171.63,Manager,Phoenix,661,TXN000573,115.56,Clothing,2024-06-01 08:37:23,0,LOAN000573,74045.71,22,3588.71,0,-0.552,-0.0041,11535.45,POL000573,0,0,31.94
CUST00574,36,M,80488.86,Engineer,Denver,605,TXN000574,1,Entertainment,2024-07-30 02:10:08,0,LOAN000574,112133.12,21,5734.81,0,-1.097,-0.0187,5761.46,POL000574,0,0,47.84
CUST00575,52,F,106673.04,Lawyer,Denver,626,TXN000575,80.31,Gas_Station,2024-05-26 02:59:06,0,LOAN000575,94419.88,40,2674.3,0,2.292,0.0865,17633.7,POL000575,0,0,73.52
CUST00576,18,M,30668.85,Student,Dallas,544,TXN000576,108.72,Restaurant,2024-07-29 06:52:09,0,LOAN000576,31180.67,7,4590.82,0,1.867,-0.0048,2538.09,POL000576,0,0,26.07
CUST00577,43,F,57613.63,Sales,Atlanta,556,TXN000577,32.06,Gas_Station,2023-05-17 10:16:37,0,LOAN000577,66505.23,16,4422.84,0,-1.162,-0.1104,8440.44,POL000577,0,0,68.75
CUST00578,51,F,16682.85,Service,Boston,586,TXN000578,134.66,Travel,2023-04-03 18:34:44,0,LOAN000578,11388.4,46,289.78,0,1.582,0.0395,3117.88,POL000578,0,0,82.68
CUST00579,18,M,28279.5,Student,Houston,493,TXN000579,234.76,Electronics,2023-01-10 20:05:31,0,LOAN000579,40734.92,8,5287.38,0,-0.399,0.0061,4448.65,POL000579,3624.4,1,79.95
CUST00580,57,M,117920.51,Lawyer,Philadelphia,761,TXN000580,154.33,Utilities,2024-07-03 20:13:25,0,LOAN000580,203353.68,34,6407.03,0,0.129,0.0771,7722.98,POL000580,0,0,19.87
CUST00581,45,M,37359.68,Service,Miami,624,TXN000581,353.35,Travel,2023-04-17 13:48:47,0,LOAN000581,56818.36,23,2660.39,0,-0.063,-0.0648,2276.62,POL000581,894.43,1,41.45
CUST00582,33,F,29052.33,Service,Austin,568,TXN000582,219.16,Electronics,2024-06-28 20:54:02,0,LOAN000582,41506.82,25,1820.13,0,-0.66,0.0445,3942.45,POL000582,0,0,18.19
CUST00583,49,M,48380.49,Service,Dallas,654,TXN000583,35.06,Pharmacy,2023-01-09 19:35:26,0,LOAN000583,24551.67,52,547.82,0,0.984,0.138,4237.62,POL000583,0,0,87.64
CUST00584,74,F,67801.8,Clerk,Dallas,660,TXN000584,68.95,Gas_Station,2023-05-08 06:03:41,0,LOAN000584,50378.9,19,2804.32,0,0.126,-0.0164,7924.83,POL000584,0,0,94.48
CUST00585,42,F,81160.75,Manager,Denver,651,TXN000585,61.36,Grocery,2024-01-21 13:48:27,0,LOAN000585,115606.11,39,3321.76,0,-0.477,-0.0741,14972.28,POL000585,1151.56,1,88.43
CUST00586,43,M,115170.21,Lawyer,Phoenix,677,TXN000586,38.51,Restaurant,2023-09-27 07:03:07,0,LOAN000586,46690.26,54,998.7,0,-1.305,-0.0464,8330.05,POL000586,0,0,22.45
CUST00587,33,M,37463.59,Sales,Denver,581,TXN000587,114.5,Entertainment,2024-02-11 05:31:35,0,LOAN000587,4122.95,59,85.5,0,-0.894,-0.0172,5471.57,POL000587,6772.02,1,94.81
CUST00588,27,M,72407.64,Lawyer,San Diego,634,TXN000588,231.25,Online_Retail,2024-02-06 17:43:57,0,LOAN000588,27234.25,36,844.9,0,-1.641,-0.0046,13752.68,POL000588,0,0,92.31
CUST00589,52,M,88340.31,Manager,San Francisco,684,TXN000589,352.16,Online_Retail,2024-08-31 03:56:14,0,LOAN000589,81910.65,45,2049.21,0,0.012,-0.0293,13223.74,POL000589,725.56,1,64.71
CUST00590,27,M,41036.75,Clerk,San Francisco,573,TXN000590,27.53,Grocery,2024-09-30 20:38:21,0,LOAN000590,21395.06,47,537.18,1,-1.197,0.0538,3691.89,POL000590,0,0,62.66
CUST00591,41,M,42267.19,Service,San Diego,544,TXN000591,224.29,Electronics,2024-07-13 20:02:35,0,LOAN000591,7258.76,23,345.18,0,-0.266,-0.061,6551.76,POL000591,2368.04,1,90.68
CUST00592,32,F,39694.22,Clerk,Chicago,544,TXN000592,1,Gas_Station,2023-07-21 08:42:49,0,LOAN000592,78215.53,35,2553.54,0,1.37,-0.0596,7370.92,POL000592,0,0,97.41
CUST00593,47,F,61258.52,Sales,Boston,621,TXN000593,144.25,Online_Retail,2023-05-10 16:24:54,0,LOAN000593,66766.31,30,2450.07,0,1.199,0.0793,8343.17,POL000593,457.18,1,19.83
CUST00594,45,F,46887.52,Clerk,Houston,609,TXN000594,24.52,Pharmacy,2023-10-16 20:08:55,0,LOAN000594,57915.36,24,2614.6,0,-0.032,-0.1144,5969.13,POL000594,0,0,70.13
CUST00595,55,M,41405.92,Clerk,Denver,587,TXN000595,78.47,Gas_Station,2023-04-09 14:09:28,0,LOAN000595,68669.01,13,5540.24,0,-0.087,-0.0119,7907.98,POL000595,0,0,16.88
CUST00596,32,F,33677.92,Service,Austin,640,TXN000596,111.27,Utilities,2024-08-05 08:50:41,0,LOAN000596,31456.76,33,1053.57,0,1.88,0.1935,4162.66,POL000596,0,0,40.1
CUST00597,35,F,107307.58,Manager,Chicago,692,TXN000597,6.22,Gas_Station,2024-08-29 17:12:22,0,LOAN000597,144659.2,13,11531.58,0,0.521,0.0098,12384.22,POL000597,0,0,42.89
CUST00598,25,F,103577.24,Manager,Boston,641,TXN000598,229.31,Travel,2024-11-09 10:28:32,0,LOAN000598,66642.88,36,2063.23,0,-0.328,-0.0626,18292.5,POL000598,0,0,26.02
CUST00599,33,F,113257.11,Manager,Phoenix,651,TXN000599,10.74,Restaurant,2023-07-28 18:07:59,0,LOAN000599,140334.43,8,18004.07,0,-1.426,-0.0314,18929.86,POL000599,0,0,8.91
CUST00600,45,F,122728.53,Lawyer,New York,676,TXN000600,65.02,Grocery,2024-07-23 06:54:51,0,LOAN000600,66294.87,8,8489.49,0,0.394,0.0053,20594.74,POL000600,0,0,36.79
CUST00601,51,M,64752.52,Teacher,Miami,608,TXN000601,1,Gas_Station,2024-11-19 11:58:07,0,LOAN000601,10911.85,49,260.96,0,0.829,0.0246,8483.83,POL000601,0,0,94.72
CUST00602,26,M,121403,Lawyer,Dallas,645,TXN000602,40.57,Gas_Station,2023-04-02 16:44:12,0,LOAN000602,12206.56,27,490.5,0,-0.632,0.0205,6130.38,POL000602,0,0,11.74
CUST00603,53,F,46253.35,Clerk,Boston,629,TXN000603,1,Electronics,2024-08-22 04:30:10,0,LOAN000603,92226.99,22,4496.66,0,0.291,-0.0461,8932.6,POL000603,0,0,71.86
CUST00604,60,F,53535.63,Teacher,Philadelphia,606,TXN000604,133.99,Utilities,2024-11-29 23:18:14,0,LOAN000604,41272.9,41,1151.52,0,-0.364,0.0771,9245.42,POL000604,0,0,43.52
CUST00605,46,F,123825.49,Doctor,San Francisco,695,TXN000605,72.87,Gas_Station,2023-01-23 19:14:24,0,LOAN000605,150268.71,22,7236.77,0,-0.184,0.0086,15145.09,POL000605,2127.01,1,92
CUST00606,68,M,25530.58,Retired,Atlanta,626,TXN000606,128.85,Online_Retail,2023-09-18 05:03:29,0,LOAN000606,38299.92,19,2143.78,0,-2.488,-0.0134,3448.84,POL000606,0,0,45.37
CUST00607,28,M,25948.93,Service,Los Angeles,494,TXN000607,22.73,Gas_Station,2024-09-18 21:34:50,0,LOAN000607,7040.34,56,158.25,1,-0.222,-0.0358,4936.95,POL000607,0,0,67.36
CUST00608,21,F,24277.41,Student,Seattle,510,TXN000608,58.75,Entertainment,2023-11-30 11:11:24,0,LOAN000608,40702.37,14,3088.52,0,0.969,0.0837,2520.91,POL000608,0,0,11.85
CUST00609,18,M,21037.9,Student,Boston,514,TXN000609,40.36,Gas_Station,2023-07-31 06:05:08,0,LOAN000609,16017.86,35,527.43,0,-0.631,-0.0255,3203.55,POL000609,0,0,71.36
CUST00610,62,M,99471.22,Manager,San Francisco,750,TXN000610,34.73,Pharmacy,2024-02-11 21:21:01,1,LOAN000610,62205.81,26,2529.44,0,0.053,0.0149,10951.01,POL000610,0,0,19.05
CUST00611,49,F,36965.99,Teacher,Boston,621,TXN000611,94.97,Travel,2023-02-19 14:39:36,0,LOAN000611,17359.15,17,1080.15,0,-0.756,-0.0618,5354.19,POL000611,0,0,86.19
CUST00612,39,M,108957.84,Lawyer,Los Angeles,616,TXN000612,87.78,Restaurant,2023-07-24 05:44:12,0,LOAN000612,129912.91,42,3537.32,0,0.36,-0.0426,21118.6,POL000612,0,0,78.21
CUST00613,44,M,97023.39,Manager,Phoenix,669,TXN000613,1,Entertainment,2024-07-07 06:40:03,0,LOAN000613,84755.34,37,2538.71,0,-0.217,0.0301,6170.69,POL000613,0,0,28.8
CUST00614,23,F,83658.23,Lawyer,Los Angeles,553,TXN000614,118.51,Utilities,2024-03-23 21:33:58,0,LOAN000614,19871.62,16,1322.08,0,-0.939,-0.041,10891.79,POL000614,0,0,49.42
CUST00615,75,M,33955.47,Retired,Denver,686,TXN000615,25.12,Pharmacy,2024-05-02 10:03:35,0,LOAN000615,64492.62,25,2758.87,0,1.333,-0.016,6592.08,POL000615,903.25,1,13.02
CUST00616,41,M,113407.59,Manager,Chicago,651,TXN000616,395,Travel,2023-03-01 20:41:22,0,LOAN000616,217487.15,40,6109.94,0,0.929,-0.0136,7039.04,POL000616,3817.04,1,85.63
CUST00617,41,F,58010.73,Engineer,Phoenix,607,TXN000617,70.68,Restaurant,2024-01-21 08:51:39,0,LOAN000617,95426.49,58,1982.86,0,-0.605,0.0228,6900.14,POL000617,0,0,60.01
CUST00618,50,M,110169.16,Doctor,Dallas,719,TXN000618,27.83,Restaurant,2023-12-20 13:30:05,0,LOAN000618,156326.13,52,3394.18,0,0.498,-0.0215,18175.29,POL000618,0,0,99.52
CUST00619,47,M,83347.9,Manager,Atlanta,608,TXN000619,152.25,Travel,2024-02-01 17:39:51,0,LOAN000619,97518.74,51,2254.53,0,0.537,0.0049,12266.22,POL000619,0,0,28.3
CUST00620,43,F,70239.68,Engineer,San Francisco,584,TXN000620,31.99,Pharmacy,2023-10-07 17:11:45,0,LOAN000620,108112.86,16,7162.15,0,0.642,0.0136,5372.83,POL000620,0,0,67.72
CUST00621,28,F,93271.6,Engineer,Chicago,601,TXN000621,146.05,Utilities,2023-02-13 01:27:35,0,LOAN000621,90642.46,57,1915.82,0,-1.694,-0.1298,5213.85,POL000621,0,0,41.83
CUST00622,47,F,94681.63,Manager,Boston,689,TXN000622,121.04,Utilities,2024-01-24 01:24:19,0,LOAN000622,115035.38,13,9173.26,0,1.007,-0.0534,10190.07,POL000622,0,0,40.85
CUST00623,68,M,51143.24,Clerk,San Diego,611,TXN000623,151.92,Electronics,2024-10-29 11:37:38,0,LOAN000623,16412.37,9,1883.22,0,-0.57,0.0054,4022.44,POL000623,0,0,14.59
CUST00624,60,F,26965.24,Service,Los Angeles,532,TXN000624,184.81,Utilities,2024-03-16 07:31:24,0,LOAN000624,35161.52,32,1245.88,0,-0.358,-0.044,4162.96,POL000624,0,0,29.02
CUST00625,63,M,74951.06,Teacher,Atlanta,657,TXN000625,222.35,Travel,2023-05-10 14:53:40,0,LOAN000625,103892.26,49,2437.07,0,2.638,0.1056,13826.15,POL000625,0,0,26.18
CUST00626,32,F,60924.01,Engineer,Houston,611,TXN000626,38.24,Gas_Station,2023-10-13 14:11:49,1,LOAN000626,42640,45,1095.54,0,0.302,0.0544,8809.16,POL000626,0,0,61.77
CUST00627,25,M,91078.79,Manager,Boston,647,TXN000627,625.49,Travel,2023-05-03 04:28:14,0,LOAN000627,98488.78,43,2599.06,0,-0.386,0.0282,9462.1,POL000627,0,0,90.73
CUST00628,38,F,35886.16,Service,Dallas,567,TXN000628,86.45,Travel,2023-07-18 03:42:30,0,LOAN000628,60329.53,52,1395.59,0,-2.205,0.0469,2251.12,POL000628,0,0,36.96
CUST00629,40,F,44524.61,Service,Atlanta,582,TXN000629,1,Entertainment,2024-08-23 15:53:47,0,LOAN000629,12320.76,35,397.9,0,1.39,0.0236,6452.45,POL000629,5227.79,1,68.43
CUST00630,56,F,31744.14,Service,Philadelphia,648,TXN000630,65.67,Grocery,2023-03-21 22:17:11,0,LOAN000630,52696.6,49,1240.54,0,-1.345,0.0055,5088.54,POL000630,0,0,45.82
CUST00631,18,F,10000,Student,Atlanta,459,TXN000631,45.71,Online_Retail,2024-11-25 14:22:17,0,LOAN000631,18696.53,53,445.3,0,-1.003,-0.0493,709.91,POL000631,0,0,1.03
CUST00632,62,M,99529.91,Engineer,New York,681,TXN000632,33.64,Gas_Station,2024-03-21 18:30:02,0,LOAN000632,76809.43,53,1666.82,0,-0.331,0.116,7859.27,POL000632,0,0,13.32
CUST00633,37,F,127169.56,Manager,San Diego,676,TXN000633,60.94,Clothing,2024-06-07 14:30:56,0,LOAN000633,77731.63,32,2651.57,0,1.416,0.1275,20087.81,POL000633,0,0,32.32
CUST00634,33,F,39305.36,Service,New York,588,TXN000634,44.8,Grocery,2024-07-15 09:33:55,0,LOAN000634,54945.12,26,2314.76,0,0.773,0.0161,5461.16,POL000634,0,0,69.3
CUST00635,24,M,52096.59,Teacher,San Diego,554,TXN000635,117.96,Restaurant,2023-03-31 13:58:27,0,LOAN000635,54602.37,57,1178.67,0,-0.158,0.0162,6427.93,POL000635,0,0,68.69
CUST00636,18,F,40575.27,Sales,San Francisco,547,TXN000636,38.02,Pharmacy,2023-06-27 09:46:01,0,LOAN000636,60753.97,25,2675.85,0,0.308,0.0741,2412.15,POL000636,0,0,71.33
CUST00637,52,M,47618.41,Service,Philadelphia,546,TXN000637,168.98,Online_Retail,2024-07-29 09:08:21,0,LOAN000637,23470.13,9,2707.45,0,-0.6,-0.0194,6241.95,POL000637,4931.1,1,70.85
CUST00638,41,F,44693.64,Teacher,Houston,576,TXN000638,1,Online_Retail,2024-01-31 05:11:00,0,LOAN000638,25672.98,16,1702.64,0,0.14,-0.03,4297.72,POL000638,0,0,73.61
CUST00639,20,F,27381.79,Student,San Diego,550,TXN000639,13.95,Entertainment,2023-01-02 23:52:49,0,LOAN000639,10853.91,18,646.87,1,0.073,0.0452,3562.12,POL000639,0,0,25.62
CUST00640,20,F,27527.35,Student,Los Angeles,508,TXN000640,1,Restaurant,2023-02-04 04:55:33,0,LOAN000640,50880.38,14,3861.78,0,0.969,0.0233,4821.07,POL000640,0,0,9.53
CUST00641,34,M,147869.12,Doctor,Philadelphia,687,TXN000641,59.53,Clothing,2024-10-28 23:07:23,0,LOAN000641,201176.79,9,22940.06,0,0.967,0.0285,17359.26,POL000641,0,0,5.88
CUST00642,65,F,46557.96,Retired,Houston,659,TXN000642,59.13,Gas_Station,2024-11-01 06:09:11,0,LOAN000642,72260.93,17,4471.35,0,0.494,-0.0318,9282.5,POL000642,0,0,33.29
CUST00643,36,F,100298.94,Manager,New York,632,TXN000643,377.54,Travel,2023-01-10 13:03:58,0,LOAN000643,18083.89,14,1351.91,0,-0.362,-0.0931,5572.25,POL000643,0,0,23.48
CUST00644,18,F,22455.18,Student,Philadelphia,533,TXN000644,35.57,Gas_Station,2023-07-09 22:46:10,0,LOAN000644,28726.2,18,1716.49,0,0.742,0.0266,1311.57,POL000644,8758.36,1,90.82
CUST00645,36,M,102473.17,Lawyer,Atlanta,615,TXN000645,59.11,Entertainment,2023-02-05 17:09:28,0,LOAN000645,202096.21,53,4510.31,0,-0.092,0.0434,17232.58,POL000645,0,0,99.67
CUST00646,35,M,33924.7,Teacher,Los Angeles,567,TXN000646,44.89,Online_Retail,2024-01-02 10:19:45,0,LOAN000646,59390.64,31,2144.99,0,-1.082,-0.0329,1914.11,POL000646,0,0,93.93
CUST00647,18,F,21526.43,Student,Boston,545,TXN000647,44.1,Gas_Station,2023-10-10 17:00:49,0,LOAN000647,42414.6,43,1159.64,0,-0.403,0.0638,1457.94,POL000647,4953.58,1,96.72
CUST00648,39,M,45448.1,Sales,Seattle,598,TXN000648,188.29,Utilities,2023-10-25 11:15:17,0,LOAN000648,28746.22,47,715,0,0.085,-0.0335,7774.6,POL000648,0,0,59.82
